video_id,title,published_at,view_count,like_count,comment_count,tags,category_id,duration
5-UzRklr05I,The ABSOLUTE STRONGEST Possible Start In Isaac! -  The Binding Of Isaac Repentance+ Part 166,2025-05-17,68136,3814,208,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,The ABSOLUTE STRONGEST Possible Start In Isaac! - The Binding Of Isaac Repentance+ Part 166",20,PT56M31S
4B9H2VC6GYc,BLUE PRINCE Part 31 - THE LOCKERS,2025-05-17,3312,342,20,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 31 - THE LOCKERS",20,PT1H8M25S
-z1YJVhbmxo,CALL TO ACTION!  Your answers affect the next balance patch! - The Binding Of Isaac Repentance+,2025-05-16,6209,601,82,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,CALL TO ACTION! Your answers affect the next balance patch! - The Binding Of Isaac Repentance+",20,PT10M1S
K9evkIEknC0,Red Prince -  The Binding Of Isaac Repentance+ Part 165,2025-05-16,25736,2053,111,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Red Prince - The Binding Of Isaac Repentance+ Part 165",20,PT45M5S
xw4VnXR6Lgc,BLUE PRINCE Part 30 - NEW PAINTINGS?!,2025-05-16,3410,336,20,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 30 - NEW PAINTINGS?!",20,PT57M12S
p8h5QDFn7jc,Master Exploder -  The Binding Of Isaac Repentance+ Part 164,2025-05-15,25316,2016,104,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Master Exploder - The Binding Of Isaac Repentance+ Part 164",20,PT43M8S
q8nJ7CKjfQk,BLUE PRINCE Part 29 - A Whole New World,2025-05-15,3639,453,30,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 29 - A Whole New World",20,PT47M2S
1fLD89JJhyA,BLUE PRINCE Part 28 - 46,2025-05-14,5205,617,51,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 28 - 46",20,PT1H9M8S
fV3f-9lyAHo,DOUBLE JEOPARDY: MARS - THE JUDGING OF ISAAC,2025-05-14,19462,1694,85,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,DOUBLE JEOPARDY: MARS - THE JUDGING OF ISAAC",20,PT34M19S
JeuMo7FIFxY,My Editor didn't listen to me #bindingofisaac,2025-05-13,89254,7313,105,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac",20,PT59S
Dedcb2YXniY,When Life Gives You HP Upgrades... -  The Binding Of Isaac Repentance+ Part 163,2025-05-13,23775,1937,67,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,When Life Gives You HP Upgrades... - The Binding Of Isaac Repentance+ Part 163",20,PT42M31S
LOVL0YQKajg,BLUE PRINCE Part 27 - Power,2025-05-13,3828,405,40,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 27 - Power",20,PT1H2M11S
RrMzDRBSAC4,EDEN AL GAIB -  The Binding Of Isaac Repentance+ Part 162,2025-05-12,26958,2330,81,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,EDEN AL GAIB - The Binding Of Isaac Repentance+ Part 162",20,PT39M59S
vXjjuog7HbE,BLUE PRINCE Part 26 - THE 4TH BEACON,2025-05-12,3615,470,27,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 26 - THE 4TH BEACON",20,PT57M49S
LVoAW4PM4nQ,Hush & Delirium Week DAY 7! -  The Binding Of Isaac Repentance+ Part 161,2025-05-11,30195,2214,91,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Hush & Delirium Week DAY 7! - The Binding Of Isaac Repentance+ Part 161",20,PT54M51S
XQSv_mK7YUg,BLUE PRINCE Part 25 - THE CASINO!,2025-05-11,3822,377,22,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 25 - THE CASINO!",20,PT39M24S
K9o_cHLJWnI,Hush & Delirium Week DAY 6! -  The Binding Of Isaac Repentance+ Part 160,2025-05-10,31111,2361,191,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Hush & Delirium Week DAY 6! - The Binding Of Isaac Repentance+ Part 160",20,PT1H2M1S
BT6fN8S3_ic,BLUE PRINCE Part 24 - CURSED,2025-05-10,3837,403,19,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 24 - CURSED",20,PT38M6S
srXpDHjO3fU,Hush & Delirium Week DAY 5! -  The Binding Of Isaac Repentance+ Part 159,2025-05-09,28181,2427,89,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Hush & Delirium Week DAY 5! - The Binding Of Isaac Repentance+ Part 159",20,PT43M1S
NB_aR0RpL2k,BLUE PRINCE Part 23 - THE FOURTH SAFE,2025-05-09,4540,539,30,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 23 - THE FOURTH SAFE",20,PT1H23M57S
o5SxRVEAsOQ,Hush & Delirium Week DAY 4! -  The Binding Of Isaac Repentance+ Part 158,2025-05-08,30436,2489,88,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Hush & Delirium Week DAY 4! - The Binding Of Isaac Repentance+ Part 158",20,PT47M23S
suwZDKBiFOA,BLUE PRINCE Part 22 - WE FOUND IT,2025-05-08,4802,585,48,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 22 - WE FOUND IT",20,PT1H22M41S
aFaTMULmHHM,THE JUDGING OF ISAAC:  IBS + HUSH & DELIRIUM WEEK!,2025-05-07,30456,2372,118,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,THE JUDGING OF ISAAC: IBS + HUSH & DELIRIUM WEEK!",20,PT1H4M13S
ulDAGit_1rQ,BLUE PRINCE Part 21 - THE BASEMENT UNLOCKED,2025-05-07,4867,514,31,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 21 - THE BASEMENT UNLOCKED",20,PT50M35S
MtUayGxIgDg,Hush & Delirium Week DAY 2! -  The Binding Of Isaac Repentance+ Part 157,2025-05-06,31357,2347,75,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Hush & Delirium Week DAY 2! - The Binding Of Isaac Repentance+ Part 157",20,PT51M50S
lrH8Ebir7CM,BLUE PRINCE Part 20 - WE ARE NOT ALONE??,2025-05-06,4283,466,30,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 20 - WE ARE NOT ALONE??",20,PT1H3M18S
5W-o7RyvVWw,Hush & Delirium Week BEGINS! -  The Binding Of Isaac Repentance+ Part 156,2025-05-05,36477,2826,87,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Hush & Delirium Week BEGINS! - The Binding Of Isaac Repentance+ Part 156",20,PT45M14S
tPQzQ4CiGRI,BLUE PRINCE Part 19 - ANOTHER MASSIVE BREAKTHROUGH!,2025-05-05,3996,572,37,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 19 - ANOTHER MASSIVE BREAKTHROUGH!",20,PT51M29S
O39YBiCbcHQ,DOUBLE JEOPARDY: TMTRAINER - THE JUDGING OF ISAAC,2025-05-04,27724,2379,127,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,DOUBLE JEOPARDY: TMTRAINER - THE JUDGING OF ISAAC",20,PT50M29S
Z14JWtq-3qc,BLUE PRINCE Part 18 - BREAKTHROUGH!,2025-05-04,5632,706,37,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 18 - BREAKTHROUGH!",20,PT1H50M38S
4q-ErLRd_AA,Super Soy Milk! -  The Binding Of Isaac Repentance+ Part 155,2025-05-03,36257,2585,154,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Super Soy Milk! - The Binding Of Isaac Repentance+ Part 155",20,PT35M59S
hTj-np6iobk,New Patch Means New Stuff! -  The Binding Of Isaac Repentance+ Part 154,2025-05-02,30518,2473,86,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,New Patch Means New Stuff! - The Binding Of Isaac Repentance+ Part 154",20,PT37M35S
rP2Tb9JtmfQ,Happy Birthday Sinvicta! -  The Binding Of Isaac Repentance+ Part 153,2025-05-01,31986,3677,349,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Happy Birthday Sinvicta! - The Binding Of Isaac Repentance+ Part 153",20,PT54M
P6AHR1IgMT0,BLUE PRINCE Part 17 - A Sizeable Manor,2025-05-01,3100,494,22,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 17 - A Sizeable Manor",20,PT41M57S
3fXhoN_68EM,BLUE PRINCE Part 16 - More Questions Than Answers!,2025-05-01,3778,525,25,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 16 - More Questions Than Answers!",20,PT1H5M41S
MMy-r4Eb4Lw,BIG TIME CHANGES! - REPENTANCE+ PATCH 1.9.7.11 NOTES!,2025-05-01,25746,1459,158,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,REPENTANCE+ PATCH NOTES REVIEW!!,sinvicta,sinvicta isaac,BIG TIME CHANGES! - REPENTANCE+ PATCH 1.9.7.11 NOTES!",20,PT18M31S
dZZtDVpYjVw,THE JUDGING OF ISAAC:  CURSED EYE,2025-04-30,25809,2207,127,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,THE JUDGING OF ISAAC: CURSED EYE",20,PT36M7S
1v1pIY0XQuU,BLUE PRINCE Part 15 (supposed to be 14) - The Missing Piece,2025-04-30,3454,362,13,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 14 - The VAC Puzzle",20,PT43M12S
la8iJzm-O6Q,The God Of Brimstone -  The Binding Of Isaac Repentance+ Part 152,2025-04-29,43591,3199,95,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,The God Of Brimstone - The Binding Of Isaac Repentance+ Part 152",20,PT53M11S
GHrBK3bqgBg,BLUE PRINCE Part 14 - The VAC Puzzle,2025-04-29,5085,492,30,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 14 - The VAC Puzzle",20,PT1H17M40S
3G81ePDVLgg,You know nothing about Isaac,2025-04-29,52775,2976,28,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac",20,PT59S
ztSFMH65cB8,Is it really THE BEST Item in Isaac? -  The Binding Of Isaac Repentance+ Part 151,2025-04-28,35081,2973,138,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,Is it really THE BEST Item in Isaac? - The Binding Of Isaac Repentance+ Part 151",20,PT43M13S
-QBSjxdq9o0,BLUE PRINCE Part 13 - MASSIVE Discovery!,2025-04-28,4419,519,27,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 13 - MASSIVE Discovery!",20,PT56M18S
R_HBsVksvcI,My FAVORITE Tainted Character! -  The Binding Of Isaac Repentance+ Part 150,2025-04-27,35053,2492,101,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,My FAVORITE Tainted Character! - The Binding Of Isaac Repentance+ Part 150",20,PT36M
SUQhcPnGTV4,BLUE PRINCE Part 12 - The Mail Room,2025-04-27,4657,465,19,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 12 - The Mail Room",20,PT45M38S
NmCF7_XXPqI,The Holy Maw -  The Binding Of Isaac Repentance+ Part 149,2025-04-26,32531,2665,111,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,The Holy Maw - The Binding Of Isaac Repentance+ Part 149",20,PT45M52S
vS7_Sp6YjUA,BLUE PRINCE Part 11 - The Basement,2025-04-26,5588,499,20,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 11 - HUGE new discovery!",20,PT1H4M54S
48x5NRebnjA,QUAD-TUNED! -  The Binding Of Isaac Repentance+ Part 148,2025-04-25,33079,2655,82,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,QUAD-TUNED! - The Binding Of Isaac Repentance+ Part 148",20,PT33M17S
uiJCpKk2eNw,BLUE PRINCE Part 10 - A Password Cracked!,2025-04-25,4674,537,26,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 10 - A Password Cracked!",20,PT45M25S
urpodvxWKWI,CRAWL II -  The Binding Of Isaac Repentance+ Part 147,2025-04-24,26846,2579,111,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,CRAWL II - The Binding Of Isaac Repentance+ Part 147",20,PT53M15S
dFNEBBbWThM,BLUE PRINCE Part 9 - The Paintings,2025-04-24,5167,608,38,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 7 - The Plot Thickens",20,PT1H1M15S
zlAGr-O4q-Q,DON'T WATCH THIS VIDEO,2025-04-23,42232,4109,524,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,DON'T WATCH THIS VIDEO",20,PT38M17S
zGphd7s_4i0,BLUE PRINCE Part 8 - The Foundation,2025-04-23,5697,477,24,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 7 - The Plot Thickens",20,PT43M37S
TjnBgWt8Po8,SHIELDED SOY! - Episode 146 - The Binding Of Isaac Repentance+,2025-04-22,43852,3116,127,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,SHIELDED SOY! - Episode 146 - The Binding Of Isaac Repentance+",20,PT54M44S
mILssNqC6vg,BLUE PRINCE Part 7 - The Plot Thickens,2025-04-22,5065,510,23,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 7 - The Plot Thickens",20,PT39M37S
6IDiDbaeCSg,Ships + League + RPG?!  I'm IN feat. @jessecox & @sohinki ! - SIROCCO #ad #sponsored,2025-04-21,1797,114,10,"Sirocco,Sirocco Early Access,Boat MOBA,5v5,WC3 Battleships,Warcraft 3 Battleships,Warcraft 3 Battleships New Game,Battleships,Battleships MOBA",20,PT3H3M23S
DpLUGOcaEoA,The Doctor has ordered EXPLOSIONS! - The Binding Of Isaac Repentance+ #145,2025-04-21,30458,2396,105,"binding of isaac,gaming,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,FIRST REBIRTH RUN REACTION STREAM!,Repentance+,Isaac Multiplayer,Isaac Multiplayer Patch,Isaac DLC,The Doctor has ordered EXPLOSIONS! - The Binding Of Isaac Repentance+ #145",20,PT35M52S
RVUIGBJ6IfU,Isaac has no rules,2025-04-21,140066,9649,60,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac",20,PT1M
KvTjAVFaurk,BLUE PRINCE Part 6 - WE CAN GO WHERE??,2025-04-21,5358,577,29,"Blue Prince,BLUE PRINCE,Blue Prints,BLUE PRINTS,Blue Prince Puzzle,Blue Prince Box Puzzle,Blue Prince Guide,Blue Prince All Parlor Games,Blue Prince All Puzzles,BLUE PRINCE Part 6 - WE CAN GO WHERE??",20,PT29M54S
